file_path,file_name,file_extension,label,width,height,channels
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2205-t.png,CPH-Oligochaeta sp.-2205-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2141-t.png,CPH-Oligochaeta sp.-2141-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2104-t.png,CPH-Oligochaeta sp.-2104-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2165-t.png,CPH-Oligochaeta sp.-2165-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2120-t.png,CPH-Oligochaeta sp.-2120-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2198-t.png,CPH-Oligochaeta sp.-2198-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2158-t.png,CPH-Oligochaeta sp.-2158-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2225-t.png,CPH-Oligochaeta sp.-2225-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2161-t.png,CPH-Oligochaeta sp.-2161-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2124-t.png,CPH-Oligochaeta sp.-2124-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2119-t.png,CPH-Oligochaeta sp.-2119-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2218-t.png,CPH-Oligochaeta sp.-2218-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2185-t.png,CPH-Oligochaeta sp.-2185-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2178-t.png,CPH-Oligochaeta sp.-2178-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2098-t.png,CPH-Oligochaeta sp.-2098-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2145-t.png,CPH-Oligochaeta sp.-2145-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2100-t.png,CPH-Oligochaeta sp.-2100-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2201-t.png,CPH-Oligochaeta sp.-2201-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2203-t.png,CPH-Oligochaeta sp.-2203-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2102-t.png,CPH-Oligochaeta sp.-2102-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2187-t.png,CPH-Oligochaeta sp.-2187-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2126-t.png,CPH-Oligochaeta sp.-2126-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2227-t.png,CPH-Oligochaeta sp.-2227-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2436-v.png,CPH-Oligochaeta sp.-2436-v.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2105-t.png,CPH-Oligochaeta sp.-2105-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2140-t.png,CPH-Oligochaeta sp.-2140-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2138-t.png,CPH-Oligochaeta sp.-2138-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2180-t.png,CPH-Oligochaeta sp.-2180-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2159-t.png,CPH-Oligochaeta sp.-2159-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2121-t.png,CPH-Oligochaeta sp.-2121-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2164-t.png,CPH-Oligochaeta sp.-2164-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2220-t.png,CPH-Oligochaeta sp.-2220-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2222-t.png,CPH-Oligochaeta sp.-2222-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2123-t.png,CPH-Oligochaeta sp.-2123-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2166-t.png,CPH-Oligochaeta sp.-2166-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2107-t.png,CPH-Oligochaeta sp.-2107-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2206-t.png,CPH-Oligochaeta sp.-2206-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2186-t.png,CPH-Oligochaeta sp.-2186-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2202-t.png,CPH-Oligochaeta sp.-2202-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2103-t.png,CPH-Oligochaeta sp.-2103-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2146-t.png,CPH-Oligochaeta sp.-2146-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2127-t.png,CPH-Oligochaeta sp.-2127-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2162-t.png,CPH-Oligochaeta sp.-2162-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2226-t.png,CPH-Oligochaeta sp.-2226-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2118-t.png,CPH-Oligochaeta sp.-2118-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2219-t.png,CPH-Oligochaeta sp.-2219-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2224-t.png,CPH-Oligochaeta sp.-2224-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2125-t.png,CPH-Oligochaeta sp.-2125-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2160-t.png,CPH-Oligochaeta sp.-2160-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2101-t.png,CPH-Oligochaeta sp.-2101-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2144-t.png,CPH-Oligochaeta sp.-2144-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2200-t.png,CPH-Oligochaeta sp.-2200-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2099-t.png,CPH-Oligochaeta sp.-2099-t.png,.png,Oligochaeta sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2184-t.png,CPH-Oligochaeta sp.-2184-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Oligochaeta sp/CPH-Oligochaeta sp.-2179-t.png,CPH-Oligochaeta sp.-2179-t.png,.png,Oligochaeta sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-3057-v.png,CPH-Simuliidae sp.-3057-v.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2698-t.png,CPH-Simuliidae sp.-2698-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2564-t.png,CPH-Simuliidae sp.-2564-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2521-t.png,CPH-Simuliidae sp.-2521-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2599-t.png,CPH-Simuliidae sp.-2599-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2665-t.png,CPH-Simuliidae sp.-2665-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2620-t.png,CPH-Simuliidae sp.-2620-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2484-t.png,CPH-Simuliidae sp.-2484-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2778-t.png,CPH-Simuliidae sp.-2778-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2785-t.png,CPH-Simuliidae sp.-2785-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2479-t.png,CPH-Simuliidae sp.-2479-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2444-t.png,CPH-Simuliidae sp.-2444-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2700-t.png,CPH-Simuliidae sp.-2700-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2745-t.png,CPH-Simuliidae sp.-2745-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2658-t.png,CPH-Simuliidae sp.-2658-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2559-t.png,CPH-Simuliidae sp.-2559-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2724-t.png,CPH-Simuliidae sp.-2724-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2761-t.png,CPH-Simuliidae sp.-2761-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2460-t.png,CPH-Simuliidae sp.-2460-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2538-t.png,CPH-Simuliidae sp.-2538-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2848-v.png,CPH-Simuliidae sp.-2848-v.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2681-t.png,CPH-Simuliidae sp.-2681-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2639-t.png,CPH-Simuliidae sp.-2639-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2580-t.png,CPH-Simuliidae sp.-2580-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2641-t.png,CPH-Simuliidae sp.-2641-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2604-t.png,CPH-Simuliidae sp.-2604-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2540-t.png,CPH-Simuliidae sp.-2540-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2505-t.png,CPH-Simuliidae sp.-2505-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2719-t.png,CPH-Simuliidae sp.-2719-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2542-t.png,CPH-Simuliidae sp.-2542-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2507-t.png,CPH-Simuliidae sp.-2507-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2643-t.png,CPH-Simuliidae sp.-2643-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2606-t.png,CPH-Simuliidae sp.-2606-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-3151-v.png,CPH-Simuliidae sp.-3151-v.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2427-t.png,CPH-Simuliidae sp.-2427-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2462-t.png,CPH-Simuliidae sp.-2462-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2726-t.png,CPH-Simuliidae sp.-2726-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2763-t.png,CPH-Simuliidae sp.-2763-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2582-t.png,CPH-Simuliidae sp.-2582-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2683-t.png,CPH-Simuliidae sp.-2683-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2702-t.png,CPH-Simuliidae sp.-2702-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2747-t.png,CPH-Simuliidae sp.-2747-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2446-t.png,CPH-Simuliidae sp.-2446-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2667-t.png,CPH-Simuliidae sp.-2667-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2622-t.png,CPH-Simuliidae sp.-2622-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2566-t.png,CPH-Simuliidae sp.-2566-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2787-t.png,CPH-Simuliidae sp.-2787-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2486-t.png,CPH-Simuliidae sp.-2486-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2442-t.png,CPH-Simuliidae sp.-2442-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2743-t.png,CPH-Simuliidae sp.-2743-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2482-t.png,CPH-Simuliidae sp.-2482-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2783-t.png,CPH-Simuliidae sp.-2783-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2562-t.png,CPH-Simuliidae sp.-2562-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2527-t.png,CPH-Simuliidae sp.-2527-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2663-t.png,CPH-Simuliidae sp.-2663-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2647-t.png,CPH-Simuliidae sp.-2647-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2602-t.png,CPH-Simuliidae sp.-2602-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2546-t.png,CPH-Simuliidae sp.-2546-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2503-t.png,CPH-Simuliidae sp.-2503-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2687-t.png,CPH-Simuliidae sp.-2687-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2586-t.png,CPH-Simuliidae sp.-2586-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2722-t.png,CPH-Simuliidae sp.-2722-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2767-t.png,CPH-Simuliidae sp.-2767-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2466-t.png,CPH-Simuliidae sp.-2466-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2678-t.png,CPH-Simuliidae sp.-2678-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2584-t.png,CPH-Simuliidae sp.-2584-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2579-t.png,CPH-Simuliidae sp.-2579-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2685-t.png,CPH-Simuliidae sp.-2685-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2464-t.png,CPH-Simuliidae sp.-2464-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2798-t.png,CPH-Simuliidae sp.-2798-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2720-t.png,CPH-Simuliidae sp.-2720-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2765-t.png,CPH-Simuliidae sp.-2765-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2499-t.png,CPH-Simuliidae sp.-2499-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2758-t.png,CPH-Simuliidae sp.-2758-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2459-t.png,CPH-Simuliidae sp.-2459-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2544-t.png,CPH-Simuliidae sp.-2544-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2501-t.png,CPH-Simuliidae sp.-2501-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2645-t.png,CPH-Simuliidae sp.-2645-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2600-t.png,CPH-Simuliidae sp.-2600-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2781-t.png,CPH-Simuliidae sp.-2781-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2438-t.png,CPH-Simuliidae sp.-2438-t.png,.png,Simuliidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2480-t.png,CPH-Simuliidae sp.-2480-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2739-t.png,CPH-Simuliidae sp.-2739-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2661-t.png,CPH-Simuliidae sp.-2661-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2624-t.png,CPH-Simuliidae sp.-2624-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2560-t.png,CPH-Simuliidae sp.-2560-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2525-t.png,CPH-Simuliidae sp.-2525-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2518-t.png,CPH-Simuliidae sp.-2518-t.png,.png,Simuliidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Simuliidae sp/CPH-Simuliidae sp.-2619-t.png,CPH-Simuliidae sp.-2619-t.png,.png,Simuliidae sp,600,450,3
